barcode;organism;atb_acronim;6h;8h;12h;18h;phenotypes
3015903714;P. aeruginosa;Cefepime;;;22;23;beta-Lactamase wild-type
3015903714;P. aeruginosa;Imipeneme;;;32;33;beta-Lactamase wild-type
3015903714;P. aeruginosa;Levofloxacine;;;14;13;Quinolone-non-wild-type
3015903714;P. aeruginosa;Meropeneme;;;37;41;beta-Lactamase wild-type
3015903714;P. aeruginosa;Tobramycine;;;21;21;Aminoglycoside wild-type
3015903714;P. aeruginosa;Piperacilline/Tazobactam;;;30;32;beta-Lactamase wild-type
3015903715;P. aeruginosa;Amikacine;;;17;16;Aminoglycoside-non-wild-type
3015903715;P. aeruginosa;Ceftazidime;;;14;15;beta-Lactamase-non-wild-type
3015903715;P. aeruginosa;Ciprofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903715;P. aeruginosa;Gentamicine;6;6;6;6;Aminoglycoside-non-wild-type
3015903715;P. aeruginosa;Cefepime;;;20;20;beta-Lactamase wild-type
3015903715;P. aeruginosa;Imipeneme;;;15;12;beta-Lactamase-non-wild-type
3015903715;P. aeruginosa;Levofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903715;P. aeruginosa;Meropeneme;;;10;6;beta-Lactamase-non-wild-type
3015903715;P. aeruginosa;Tobramycine;6;6;6;6;Aminoglycoside-non-wild-type
3015903715;P. aeruginosa;Piperacilline/Tazobactam;;;15;14;beta-Lactamase-non-wild-type
3015903716;P. aeruginosa;Amikacine;;;18;22;Aminoglycoside wild-type
3015903716;P. aeruginosa;Ceftazidime;;;21;20;beta-Lactamase wild-type
3015903716;P. aeruginosa;Ciprofloxacine;;;15;18;Quinolone-non-wild-type
3015903716;P. aeruginosa;Gentamicine;6;6;6;6;Aminoglycoside-non-wild-type
3015903716;P. aeruginosa;Cefepime;;;22;15;beta-Lactamase-non-wild-type
3015903716;P. aeruginosa;Imipeneme;;;23;23;beta-Lactamase-non-wild-type
3015903716;P. aeruginosa;Levofloxacine;;;13;13;Quinolone-non-wild-type
3015903716;P. aeruginosa;Meropeneme;;;19;22;beta-Lactamase-non-wild-type
3015903716;P. aeruginosa;Tobramycine;6;6;6;6;Aminoglycoside-non-wild-type
3015903716;P. aeruginosa;Piperacilline/Tazobactam;;;24;27;beta-Lactamase wild-type
3015903717;P. aeruginosa;Amikacine;;;;13;Aminoglycoside-non-wild-type
3015903717;P. aeruginosa;Ceftazidime;;;;30;beta-Lactamase wild-type
3015903717;P. aeruginosa;Ciprofloxacine;;;;31;Quinolone wild-type
3015903717;P. aeruginosa;Gentamicine;;;;15;Aminoglycoside wild-type
3015903717;P. aeruginosa;Cefepime;;;;33;beta-Lactamase wild-type
3015903717;P. aeruginosa;Imipeneme;;;;33;beta-Lactamase wild-type
3015903717;P. aeruginosa;Levofloxacine;;;;26;Quinolone wild-type
3015903717;P. aeruginosa;Meropeneme;;;;41;beta-Lactamase wild-type
3015903717;P. aeruginosa;Tobramycine;;;;14;Aminoglycoside-non-wild-type
3015903717;P. aeruginosa;Piperacilline/Tazobactam;;;;38;beta-Lactamase wild-type
3015903722;P. aeruginosa;Amikacine;;;27;30;Aminoglycoside wild-type
3015903722;P. aeruginosa;Ceftazidime;;;30;32;beta-Lactamase wild-type
3015903722;P. aeruginosa;Ciprofloxacine;;;30;37;Quinolone wild-type
3015903722;P. aeruginosa;Gentamicine;;;27;28;Aminoglycoside wild-type
3015903722;P. aeruginosa;Cefepime;;;29;30;beta-Lactamase wild-type
3015903722;P. aeruginosa;Imipeneme;;;33;37;beta-Lactamase wild-type
3015903722;P. aeruginosa;Levofloxacine;;;25;33;Quinolone wild-type
3015903722;P. aeruginosa;Meropeneme;;;37;41;beta-Lactamase wild-type
3015903722;P. aeruginosa;Tobramycine;;;31;33;Aminoglycoside wild-type
3015903722;P. aeruginosa;Piperacilline/Tazobactam;;;36;40;beta-Lactamase wild-type
3015903723;P. aeruginosa;Amikacine;;23;26;26;Aminoglycoside wild-type
3015903723;P. aeruginosa;Ceftazidime;;19;21;22;beta-Lactamase wild-type
3015903723;P. aeruginosa;Ciprofloxacine;;25;28;28;Quinolone wild-type
3015903723;P. aeruginosa;Gentamicine;;21;22;22;Aminoglycoside wild-type
3015903723;P. aeruginosa;Cefepime;;23;23;23;beta-Lactamase wild-type
3015903723;P. aeruginosa;Imipeneme;;25;25;25;beta-Lactamase wild-type
3015903723;P. aeruginosa;Levofloxacine;;20;21;18;Quinolone-non-wild-type
3015903723;P. aeruginosa;Meropeneme;;23;25;26;beta-Lactamase wild-type
3015903723;P. aeruginosa;Tobramycine;;23;25;25;Aminoglycoside wild-type
3015903723;P. aeruginosa;Piperacilline/Tazobactam;;19;20;21;beta-Lactamase wild-type
3015903724;P. aeruginosa;Amikacine;;23;25;25;Aminoglycoside wild-type
3015903724;P. aeruginosa;Ceftazidime;;9;9;9;beta-Lactamase-non-wild-type
3015903724;P. aeruginosa;Ciprofloxacine;;30;32;33;Quinolone wild-type
3015903724;P. aeruginosa;Gentamicine;;21;20;20;Aminoglycoside wild-type
3015903724;P. aeruginosa;Cefepime;;19;18;18;beta-Lactamase-non-wild-type
3015903724;P. aeruginosa;Imipeneme;;20;25;25;beta-Lactamase wild-type
3015903724;P. aeruginosa;Levofloxacine;;25;26;26;Quinolone wild-type
3015903724;P. aeruginosa;Meropeneme;;30;31;30;beta-Lactamase wild-type
3015903724;P. aeruginosa;Tobramycine;;22;23;23;Aminoglycoside wild-type
3015903724;P. aeruginosa;Piperacilline/Tazobactam;;10;9;6;beta-Lactamase-non-wild-type
3015903725;P. aeruginosa;Amikacine;;18;19;20;Aminoglycoside wild-type
3015903725;P. aeruginosa;Ceftazidime;;20;21;22;beta-Lactamase wild-type
3015903725;P. aeruginosa;Ciprofloxacine;;27;28;28;Quinolone wild-type
3015903725;P. aeruginosa;Gentamicine;;17;17;17;Aminoglycoside wild-type
3015903725;P. aeruginosa;Cefepime;;20;21;21;beta-Lactamase wild-type
3015903725;P. aeruginosa;Imipeneme;;18;16;15;beta-Lactamase-non-wild-type
3015903725;P. aeruginosa;Levofloxacine;;22;21;19;Quinolone-non-wild-type
3015903725;P. aeruginosa;Meropeneme;;23;26;23;beta-Lactamase-non-wild-type
3015903725;P. aeruginosa;Tobramycine;;21;21;21;Aminoglycoside wild-type
3015903725;P. aeruginosa;Piperacilline/Tazobactam;;21;23;22;beta-Lactamase wild-type
3015903726;P. aeruginosa;Amikacine;;;31;35;Aminoglycoside wild-type
3015903726;P. aeruginosa;Ceftazidime;;;36;40;beta-Lactamase wild-type
3015903726;P. aeruginosa;Ciprofloxacine;;;29;36;Quinolone wild-type
3015903726;P. aeruginosa;Gentamicine;;;26;30;Aminoglycoside wild-type
3015903726;P. aeruginosa;Cefepime;;;36;36;beta-Lactamase wild-type
3015903726;P. aeruginosa;Imipeneme;;;43;48;beta-Lactamase wild-type
3015903726;P. aeruginosa;Levofloxacine;;;27;34;Quinolone wild-type
3015903726;P. aeruginosa;Meropeneme;;;44;49;beta-Lactamase wild-type
3015903726;P. aeruginosa;Tobramycine;;;32;34;Aminoglycoside wild-type
3015903726;P. aeruginosa;Piperacilline/Tazobactam;;;38;41;beta-Lactamase wild-type
3015903727;P. aeruginosa;Amikacine;;21;23;23;Aminoglycoside wild-type
3015903727;P. aeruginosa;Ceftazidime;;22;21;20;beta-Lactamase wild-type
3015903727;P. aeruginosa;Ciprofloxacine;;25;30;30;Quinolone wild-type
3015903727;P. aeruginosa;Gentamicine;;19;19;19;Aminoglycoside wild-type
3015903727;P. aeruginosa;Cefepime;;23;22;21;beta-Lactamase wild-type
3015903727;P. aeruginosa;Imipeneme;;35;36;35;beta-Lactamase wild-type
3015903727;P. aeruginosa;Levofloxacine;;20;24;23;Quinolone wild-type
3015903727;P. aeruginosa;Meropeneme;;36;38;39;beta-Lactamase wild-type
3015903727;P. aeruginosa;Tobramycine;;21;23;23;Aminoglycoside wild-type
3015903727;P. aeruginosa;Piperacilline/Tazobactam;;25;24;22;beta-Lactamase wild-type
3015903729;P. aeruginosa;Amikacine;;;;31;Aminoglycoside wild-type
3015903729;P. aeruginosa;Ceftazidime;;;;8;beta-Lactamase-non-wild-type
3015903729;P. aeruginosa;Ciprofloxacine;;;;37;Quinolone wild-type
3015903729;P. aeruginosa;Gentamicine;;;;29;Aminoglycoside wild-type
3015903729;P. aeruginosa;Cefepime;;;;20;beta-Lactamase wild-type
3015903729;P. aeruginosa;Imipeneme;;;;9;beta-Lactamase-non-wild-type
3015903729;P. aeruginosa;Levofloxacine;;;;32;Quinolone wild-type
3015903729;P. aeruginosa;Meropeneme;;;;18;beta-Lactamase-non-wild-type
3015903729;P. aeruginosa;Tobramycine;;;;30;Aminoglycoside wild-type
3015903729;P. aeruginosa;Piperacilline/Tazobactam;;;;16;beta-Lactamase-non-wild-type
3015903731;P. aeruginosa;Amikacine;;19;21;20;Aminoglycoside wild-type
3015903731;P. aeruginosa;Ceftazidime;;15;16;17;beta-Lactamase wild-type
3015903731;P. aeruginosa;Ciprofloxacine;;21;29;32;Quinolone wild-type
3015903731;P. aeruginosa;Gentamicine;;19;19;19;Aminoglycoside wild-type
3015903731;P. aeruginosa;Cefepime;;18;18;17;beta-Lactamase-non-wild-type
3015903731;P. aeruginosa;Imipeneme;;15;17;17;beta-Lactamase-non-wild-type
3015903731;P. aeruginosa;Levofloxacine;;17;23;24;Quinolone wild-type
3015903731;P. aeruginosa;Meropeneme;;11;11;6;beta-Lactamase-non-wild-type
3015903731;P. aeruginosa;Tobramycine;;22;23;22;Aminoglycoside wild-type
3015903731;P. aeruginosa;Piperacilline/Tazobactam;;19;19;18;beta-Lactamase wild-type
3015903733;P. aeruginosa;Amikacine;;25;25;25;Aminoglycoside wild-type
3015903733;P. aeruginosa;Ceftazidime;;23;24;24;beta-Lactamase wild-type
3015903733;P. aeruginosa;Ciprofloxacine;;31;32;32;Quinolone wild-type
3015903733;P. aeruginosa;Gentamicine;;22;22;21;Aminoglycoside wild-type
3015903733;P. aeruginosa;Cefepime;;25;29;28;beta-Lactamase wild-type
3015903733;P. aeruginosa;Imipeneme;;25;27;26;beta-Lactamase wild-type
3015903733;P. aeruginosa;Levofloxacine;;26;26;25;Quinolone wild-type
3015903733;P. aeruginosa;Meropeneme;;30;33;29;beta-Lactamase wild-type
3015903733;P. aeruginosa;Tobramycine;;24;24;24;Aminoglycoside wild-type
3015903733;P. aeruginosa;Piperacilline/Tazobactam;;25;26;26;beta-Lactamase wild-type
3015903734;P. aeruginosa;Amikacine;;;30;30;Aminoglycoside wild-type
3015903734;P. aeruginosa;Ceftazidime;;;25;25;beta-Lactamase wild-type
3015903734;P. aeruginosa;Ciprofloxacine;;;34;35;Quinolone wild-type
3015903734;P. aeruginosa;Gentamicine;;;27;28;Aminoglycoside wild-type
3015903734;P. aeruginosa;Cefepime;;;30;30;beta-Lactamase wild-type
3015903734;P. aeruginosa;Imipeneme;;;32;31;beta-Lactamase wild-type
3015903734;P. aeruginosa;Levofloxacine;;;30;29;Quinolone wild-type
3015903734;P. aeruginosa;Meropeneme;;;34;34;beta-Lactamase wild-type
3015903734;P. aeruginosa;Tobramycine;;;27;28;Aminoglycoside wild-type
3015903734;P. aeruginosa;Piperacilline/Tazobactam;;;26;26;beta-Lactamase wild-type
3015903735;P. aeruginosa;Amikacine;;;24;27;Aminoglycoside wild-type
3015903735;P. aeruginosa;Ceftazidime;;;21;27;beta-Lactamase wild-type
3015903735;P. aeruginosa;Ciprofloxacine;;;19;18;Quinolone-non-wild-type
3015903735;P. aeruginosa;Gentamicine;;;22;25;Aminoglycoside wild-type
3015903735;P. aeruginosa;Cefepime;;;22;26;beta-Lactamase wild-type
3015903735;P. aeruginosa;Imipeneme;;;35;38;beta-Lactamase wild-type
3015903735;P. aeruginosa;Levofloxacine;;;15;14;Quinolone-non-wild-type
3015903735;P. aeruginosa;Meropeneme;;;37;43;beta-Lactamase wild-type
3015903735;P. aeruginosa;Tobramycine;;;25;29;Aminoglycoside wild-type
3015903735;P. aeruginosa;Piperacilline/Tazobactam;;;27;31;beta-Lactamase wild-type
3015903736;P. aeruginosa;Amikacine;;25;27;27;Aminoglycoside wild-type
3015903736;P. aeruginosa;Ceftazidime;;24;24;25;beta-Lactamase wild-type
3015903736;P. aeruginosa;Ciprofloxacine;;30;33;36;Quinolone wild-type
3015903736;P. aeruginosa;Gentamicine;;22;23;23;Aminoglycoside wild-type
3015903736;P. aeruginosa;Cefepime;;27;29;30;beta-Lactamase wild-type
3015903736;P. aeruginosa;Imipeneme;;26;26;26;beta-Lactamase wild-type
3015903736;P. aeruginosa;Levofloxacine;;27;28;30;Quinolone wild-type
3015903736;P. aeruginosa;Meropeneme;;28;29;31;beta-Lactamase wild-type
3015903736;P. aeruginosa;Tobramycine;;24;25;26;Aminoglycoside wild-type
3015903736;P. aeruginosa;Piperacilline/Tazobactam;;25;26;26;beta-Lactamase wild-type
3015903737;P. aeruginosa;Amikacine;;;;25;Aminoglycoside wild-type
3015903737;P. aeruginosa;Ceftazidime;;;;29;beta-Lactamase wild-type
3015903737;P. aeruginosa;Ciprofloxacine;;;;32;Quinolone wild-type
3015903737;P. aeruginosa;Gentamicine;;;;22;Aminoglycoside wild-type
3015903737;P. aeruginosa;Cefepime;;;;27;beta-Lactamase wild-type
3015903737;P. aeruginosa;Imipeneme;;;;37;beta-Lactamase wild-type
3015903737;P. aeruginosa;Levofloxacine;;;;28;Quinolone wild-type
3015903737;P. aeruginosa;Meropeneme;;;;45;beta-Lactamase wild-type
3015903737;P. aeruginosa;Tobramycine;;;;26;Aminoglycoside wild-type
3015903737;P. aeruginosa;Piperacilline/Tazobactam;;;;37;beta-Lactamase wild-type
3015903738;P. aeruginosa;Amikacine;;;30;31;Aminoglycoside wild-type
3015903738;P. aeruginosa;Ceftazidime;;;24;26;beta-Lactamase wild-type
3015903738;P. aeruginosa;Ciprofloxacine;;;20;19;Quinolone-non-wild-type
3015903738;P. aeruginosa;Gentamicine;;;28;31;Aminoglycoside wild-type
3015903738;P. aeruginosa;Cefepime;;;26;29;beta-Lactamase wild-type
3015903738;P. aeruginosa;Imipeneme;;;26;20;beta-Lactamase-non-wild-type
3015903738;P. aeruginosa;Levofloxacine;;;16;13;Quinolone-non-wild-type
3015903738;P. aeruginosa;Meropeneme;;;36;33;beta-Lactamase wild-type
3015903738;P. aeruginosa;Tobramycine;;;30;31;Aminoglycoside wild-type
3015903738;P. aeruginosa;Piperacilline/Tazobactam;;;30;30;beta-Lactamase wild-type
3015903739;P. aeruginosa;Amikacine;;;33;32;Aminoglycoside wild-type
3015903739;P. aeruginosa;Ceftazidime;;;23;23;beta-Lactamase wild-type
3015903739;P. aeruginosa;Ciprofloxacine;;;35;36;Quinolone wild-type
3015903739;P. aeruginosa;Gentamicine;;;30;29;Aminoglycoside wild-type
3015903739;P. aeruginosa;Cefepime;;;25;27;beta-Lactamase wild-type
3015903739;P. aeruginosa;Imipeneme;;;31;31;beta-Lactamase wild-type
3015903739;P. aeruginosa;Levofloxacine;;;30;29;Quinolone wild-type
3015903739;P. aeruginosa;Meropeneme;;;32;33;beta-Lactamase wild-type
3015903739;P. aeruginosa;Tobramycine;;;32;32;Aminoglycoside wild-type
3015903739;P. aeruginosa;Piperacilline/Tazobactam;;;26;26;beta-Lactamase wild-type
3015903741;P. aeruginosa;Amikacine;;25;27;26;Aminoglycoside wild-type
3015903741;P. aeruginosa;Ceftazidime;;22;25;26;beta-Lactamase wild-type
3015903741;P. aeruginosa;Ciprofloxacine;;29;34;35;Quinolone wild-type
3015903741;P. aeruginosa;Gentamicine;;22;22;22;Aminoglycoside wild-type
3015903741;P. aeruginosa;Cefepime;;25;27;29;beta-Lactamase wild-type
3015903741;P. aeruginosa;Imipeneme;;23;33;34;beta-Lactamase wild-type
3015903741;P. aeruginosa;Levofloxacine;;24;28;28;Quinolone wild-type
3015903741;P. aeruginosa;Meropeneme;;30;36;37;beta-Lactamase wild-type
3015903741;P. aeruginosa;Tobramycine;;23;25;25;Aminoglycoside wild-type
3015903741;P. aeruginosa;Piperacilline/Tazobactam;;24;27;27;beta-Lactamase wild-type
3015903742;P. aeruginosa;Amikacine;;;25;26;Aminoglycoside wild-type
3015903742;P. aeruginosa;Ceftazidime;;;29;33;beta-Lactamase wild-type
3015903742;P. aeruginosa;Ciprofloxacine;;;21;30;Quinolone wild-type
3015903742;P. aeruginosa;Gentamicine;;;23;24;Aminoglycoside wild-type
3015903742;P. aeruginosa;Cefepime;;;28;33;beta-Lactamase wild-type
3015903742;P. aeruginosa;Imipeneme;;;31;37;beta-Lactamase wild-type
3015903742;P. aeruginosa;Levofloxacine;;;18;25;Quinolone wild-type
3015903742;P. aeruginosa;Meropeneme;;;32;40;beta-Lactamase wild-type
3015903742;P. aeruginosa;Tobramycine;;;27;29;Aminoglycoside wild-type
3015903742;P. aeruginosa;Piperacilline/Tazobactam;;;30;36;beta-Lactamase wild-type
3015903743;P. aeruginosa;Amikacine;;;23;25;Aminoglycoside wild-type
3015903743;P. aeruginosa;Ceftazidime;;;26;24;beta-Lactamase wild-type
3015903743;P. aeruginosa;Ciprofloxacine;;;20;19;Quinolone-non-wild-type
3015903743;P. aeruginosa;Gentamicine;;;23;23;Aminoglycoside wild-type
3015903743;P. aeruginosa;Cefepime;;;26;25;beta-Lactamase wild-type
3015903743;P. aeruginosa;Imipeneme;;;13;13;beta-Lactamase-non-wild-type
3015903743;P. aeruginosa;Levofloxacine;;;17;16;Quinolone-non-wild-type
3015903743;P. aeruginosa;Meropeneme;;;26;25;beta-Lactamase wild-type
3015903743;P. aeruginosa;Tobramycine;;;27;27;Aminoglycoside wild-type
3015903743;P. aeruginosa;Piperacilline/Tazobactam;;;32;31;beta-Lactamase wild-type
3015903744;P. aeruginosa;Amikacine;;24;26;26;Aminoglycoside wild-type
3015903744;P. aeruginosa;Ceftazidime;;22;24;24;beta-Lactamase wild-type
3015903744;P. aeruginosa;Ciprofloxacine;;29;34;33;Quinolone wild-type
3015903744;P. aeruginosa;Gentamicine;;21;23;22;Aminoglycoside wild-type
3015903744;P. aeruginosa;Cefepime;;27;27;30;beta-Lactamase wild-type
3015903744;P. aeruginosa;Imipeneme;;27;28;28;beta-Lactamase wild-type
3015903744;P. aeruginosa;Levofloxacine;;24;28;27;Quinolone wild-type
3015903744;P. aeruginosa;Meropeneme;;29;31;31;beta-Lactamase wild-type
3015903744;P. aeruginosa;Tobramycine;;23;25;24;Aminoglycoside wild-type
3015903744;P. aeruginosa;Piperacilline/Tazobactam;;25;25;24;beta-Lactamase wild-type
3015903745;P. aeruginosa;Amikacine;;;;24;Aminoglycoside wild-type
3015903745;P. aeruginosa;Ceftazidime;;;;19;beta-Lactamase wild-type
3015903745;P. aeruginosa;Ciprofloxacine;;;;21;Quinolone-non-wild-type
3015903745;P. aeruginosa;Gentamicine;;;;16;Aminoglycoside wild-type
3015903745;P. aeruginosa;Cefepime;;;;24;beta-Lactamase wild-type
3015903745;P. aeruginosa;Imipeneme;;;;10;beta-Lactamase-non-wild-type
3015903745;P. aeruginosa;Levofloxacine;;;;13;Quinolone-non-wild-type
3015903745;P. aeruginosa;Meropeneme;;;;19;beta-Lactamase-non-wild-type
3015903745;P. aeruginosa;Tobramycine;;;;17;Aminoglycoside wild-type
3015903745;P. aeruginosa;Piperacilline/Tazobactam;;;;30;beta-Lactamase wild-type
3015903746;P. aeruginosa;Amikacine;;20;22;21;Aminoglycoside wild-type
3015903746;P. aeruginosa;Ceftazidime;;20;22;23;beta-Lactamase wild-type
3015903746;P. aeruginosa;Ciprofloxacine;;29;32;32;Quinolone wild-type
3015903746;P. aeruginosa;Gentamicine;;19;18;18;Aminoglycoside wild-type
3015903746;P. aeruginosa;Cefepime;;24;28;30;beta-Lactamase wild-type
3015903746;P. aeruginosa;Imipeneme;;27;25;25;beta-Lactamase wild-type
3015903746;P. aeruginosa;Levofloxacine;;27;27;27;Quinolone wild-type
3015903746;P. aeruginosa;Meropeneme;;30;31;33;beta-Lactamase wild-type
3015903746;P. aeruginosa;Tobramycine;;23;21;21;Aminoglycoside wild-type
3015903746;P. aeruginosa;Piperacilline/Tazobactam;;22;24;17;beta-Lactamase-non-wild-type
3015903747;P. aeruginosa;Amikacine;6;6;6;6;Aminoglycoside-non-wild-type
3015903747;P. aeruginosa;Ceftazidime;;;;13;beta-Lactamase-non-wild-type
3015903747;P. aeruginosa;Ciprofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903747;P. aeruginosa;Gentamicine;6;6;6;6;Aminoglycoside-non-wild-type
3015903747;P. aeruginosa;Cefepime;6;6;6;6;beta-Lactamase-non-wild-type
3015903747;P. aeruginosa;Imipeneme;;;;30;beta-Lactamase wild-type
3015903747;P. aeruginosa;Levofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903747;P. aeruginosa;Meropeneme;;;;26;beta-Lactamase wild-type
3015903747;P. aeruginosa;Tobramycine;6;6;6;6;Aminoglycoside-non-wild-type
3015903747;P. aeruginosa;Piperacilline/Tazobactam;;;;27;beta-Lactamase wild-type
3015903748;P. aeruginosa;Amikacine;;26;25;25;Aminoglycoside wild-type
3015903748;P. aeruginosa;Ceftazidime;;21;26;27;beta-Lactamase wild-type
3015903748;P. aeruginosa;Ciprofloxacine;;32;34;33;Quinolone wild-type
3015903748;P. aeruginosa;Gentamicine;;22;21;20;Aminoglycoside wild-type
3015903748;P. aeruginosa;Cefepime;;25;31;32;beta-Lactamase wild-type
3015903748;P. aeruginosa;Imipeneme;;29;29;29;beta-Lactamase wild-type
3015903748;P. aeruginosa;Levofloxacine;;28;28;27;Quinolone wild-type
3015903748;P. aeruginosa;Meropeneme;;27;33;34;beta-Lactamase wild-type
3015903748;P. aeruginosa;Tobramycine;;23;23;22;Aminoglycoside wild-type
3015903748;P. aeruginosa;Piperacilline/Tazobactam;;23;26;27;beta-Lactamase wild-type
3015903749;P. aeruginosa;Amikacine;;25;23;23;Aminoglycoside wild-type
3015903749;P. aeruginosa;Ceftazidime;;17;23;23;beta-Lactamase wild-type
3015903749;P. aeruginosa;Ciprofloxacine;;29;29;30;Quinolone wild-type
3015903749;P. aeruginosa;Gentamicine;;22;20;20;Aminoglycoside wild-type
3015903749;P. aeruginosa;Cefepime;;19;23;23;beta-Lactamase wild-type
3015903749;P. aeruginosa;Imipeneme;;26;30;30;beta-Lactamase wild-type
3015903749;P. aeruginosa;Levofloxacine;;26;25;24;Quinolone wild-type
3015903749;P. aeruginosa;Meropeneme;;30;34;37;beta-Lactamase wild-type
3015903749;P. aeruginosa;Tobramycine;;24;25;25;Aminoglycoside wild-type
3015903749;P. aeruginosa;Piperacilline/Tazobactam;;22;25;25;beta-Lactamase wild-type
3015903750;P. aeruginosa;Amikacine;;;9;6;Aminoglycoside-non-wild-type
3015903750;P. aeruginosa;Ceftazidime;6;6;6;6;beta-Lactamase-non-wild-type
3015903750;P. aeruginosa;Ciprofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903750;P. aeruginosa;Gentamicine;6;6;6;6;Aminoglycoside-non-wild-type
3015903750;P. aeruginosa;Cefepime;;;9;6;beta-Lactamase-non-wild-type
3015903750;P. aeruginosa;Imipeneme;6;6;6;6;beta-Lactamase-non-wild-type
3015903750;P. aeruginosa;Levofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903750;P. aeruginosa;Meropeneme;6;6;6;6;beta-Lactamase-non-wild-type
3015903750;P. aeruginosa;Tobramycine;6;6;6;6;Aminoglycoside-non-wild-type
3015903750;P. aeruginosa;Piperacilline/Tazobactam;6;6;6;6;beta-Lactamase-non-wild-type
3015903751;P. aeruginosa;Amikacine;;24;26;25;Aminoglycoside wild-type
3015903751;P. aeruginosa;Ceftazidime;;22;22;24;beta-Lactamase wild-type
3015903751;P. aeruginosa;Ciprofloxacine;;31;33;33;Quinolone wild-type
3015903751;P. aeruginosa;Gentamicine;;21;21;21;Aminoglycoside wild-type
3015903751;P. aeruginosa;Cefepime;;23;28;30;beta-Lactamase wild-type
3015903751;P. aeruginosa;Imipeneme;;24;25;25;beta-Lactamase wild-type
3015903751;P. aeruginosa;Levofloxacine;;27;27;27;Quinolone wild-type
3015903751;P. aeruginosa;Meropeneme;;32;34;36;beta-Lactamase wild-type
